Quantity,UnitPrice,ItemsInCart,TotalPrice,HasCoupon,OrderMonth,OrderYear,IsHighValueOrder,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,OrderStatus_Delivered,OrderStatus_Pending,OrderStatus_Returned,OrderStatus_Shipped,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral,CouponCode_No Coupon,CouponCode_SAVE10,CouponCode_WINTER15
4,598.19,7,2392.76,1,10,2023,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
4,390.84,9,1563.36,1,3,2023,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2,398.45,7,796.9,1,9,2024,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
5,623.81,6,3119.05,1,5,2023,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4,174.49,5,697.96,1,12,2024,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
1,479.56,1,479.56,1,3,2025,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
4,653.13,8,2612.52,1,10,2024,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
3,481.1,3,1443.3,1,8,2023,1,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
5,271.69,7,1358.45,1,3,2025,1,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
3,463.81,8,1391.43,1,3,2025,1,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
2,639.88,5,1279.76,1,5,2023,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
4,404.58,5,1618.32,1,7,2024,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1,76.93,6,76.93,1,2,2023,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
4,190.64,5,762.56,1,12,2024,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2,88.73,5,177.46,0,12,2023,0,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
5,485.71,10,2428.55,1,3,2024,1,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False
5,78.29,5,391.45,1,3,2025,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
5,22.14,10,110.7,0,4,2024,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
1,679.65,6,679.65,1,3,2024,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
1,178.44,2,178.44,1,2,2023,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5,655.55,5,3277.75,0,6,2025,1,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
4,577.08,8,2308.32,0,4,2024,1,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False
3,197.97,5,593.91,0,8,2023,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
3,411.95,7,1235.85,1,1,2024,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2,443.22,5,886.44,0,9,2024,1,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
3,364.14,7,1092.42,1,5,2025,1,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True
3,430.06,8,1290.18,1,5,2025,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1,320.92,5,320.92,1,12,2024,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
3,107.36,5,322.08,1,10,2023,0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2,359.86,4,719.72,0,7,2024,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
4,434.23,8,1736.92,1,11,2024,1,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
2,645.85,5,1291.7,0,1,2023,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
4,214.35,7,857.4,1,6,2025,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
3,638.5,4,1915.5,1,4,2025,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
1,365.57,5,365.57,1,12,2023,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
3,568.05,6,1704.15,1,10,2024,1,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
3,490.01,4,1470.03,1,10,2023,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
3,372.6,7,1117.8,1,6,2025,1,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
5,240.61,10,1203.05,1,5,2023,1,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,586.62,5,586.62,0,6,2024,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False
3,257.84,4,773.52,0,3,2024,0,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False
5,435.66,9,2178.3,0,8,2023,1,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False
5,261.33,5,1306.65,1,8,2024,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
1,422.54,1,422.54,1,1,2024,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
5,330.45,10,1652.25,1,3,2023,1,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
3,120.82,5,362.46,1,12,2023,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
1,14.06,5,14.06,1,5,2024,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False
1,491.11,4,491.11,1,5,2023,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
4,677.37,8,2709.48,1,4,2023,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
5,189.25,10,946.25,1,7,2024,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
4,142.58,4,570.32,1,5,2024,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
4,316.32,7,1265.28,0,6,2024,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
2,533.95,5,1067.9,1,3,2024,1,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True
4,470.09,4,1880.36,1,6,2025,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
3,324.3,8,972.9000000000001,1,5,2024,1,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
4,629.34,7,2517.36,0,7,2023,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
3,136.84,3,410.52,1,5,2024,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
2,488.9,7,977.8,1,10,2023,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
5,133.39,6,666.9499999999999,1,8,2023,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
5,608.91,6,3044.55,1,6,2024,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
1,524.06,3,524.06,1,7,2024,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
2,330.69,5,661.38,1,6,2023,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
2,547.67,3,1095.34,0,4,2025,1,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
4,233.7,8,934.8,1,3,2025,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
2,448.85,6,897.7,0,1,2023,1,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False
2,274.12,6,548.24,1,6,2025,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
5,561.48,9,2807.4,1,5,2025,1,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False
1,595.54,4,595.54,0,5,2024,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
4,515.59,7,2062.36,1,4,2024,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1,460.13,1,460.13,0,10,2023,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False
3,171.66,7,514.98,0,12,2024,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False
2,266.95,3,533.9,0,7,2024,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False
5,650.72,8,3253.6,1,10,2024,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3,439.53,5,1318.59,0,8,2023,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
3,654.54,7,1963.62,1,11,2023,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
1,394.53,2,394.53,1,6,2024,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
1,678.01,4,678.01,1,3,2023,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
3,575.01,8,1725.03,1,5,2023,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
3,154.64,6,463.92,1,11,2023,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
3,147.29,3,441.87,1,10,2024,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
4,481.48,5,1925.92,1,9,2024,1,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False
3,158.37,6,475.11,0,3,2025,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
